id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,hinge_loss,hamming_loss,imb_report_0.3,pr_curve,imb_sens_micro,imb_spec,accuracy,imb_sens_spec_supp,X,confusion_matrix,roc_curve,bal_report,zero_one_loss,log_loss,rec_score,imb_sens_spec_supp_micro,priors,matthews_corrcoef,prec_score,roc_auc_score,imb_sens,avg_prec_score,y,imb_report_0.1,f1_score,imb_spec_micro,cohen_kappa_score,fbeta_score
CVS,0,3,0.6917591915431156,0.7863281560228443,0.6834319526627219,0.6179775280898876,0.6498812112410651,0.29024169323846716,0.6608527131782945,231,110,68,107,178,338,0.5069124423963134,0.7725752508361204,0.6179775280898876,0.6834319526627219,0.5569620253164557,0.7252747252747254,1.9521159298540378,1.7889836407935955,0.31656804733727806,0.6834319526627219,,0.3391472868217054,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.51      0.62      0.68      0.56      0.65      0.41       178
          1       0.77      0.68      0.62      0.73      0.65      0.43       338

avg / total       0.68      0.66      0.64      0.67      0.65      0.42       516
",,0.6608527131782945,[0.68343195 0.61797753],0.6608527131782945,"(array([0.61797753, 0.68343195]), array([0.68343195, 0.61797753]), array([178, 338], dtype=int32))","[[-1.01613035 -0.68808031 -0.28938146 ...  0.4849249  -0.44104898
  -0.71478805]
 [-1.5423486   0.73645406  0.34916872 ...  0.01845176  0.00569893
  -0.41333942]
 [-0.35835753 -0.68073734 -0.4170915  ...  0.55156392 -0.72534311
  -0.54731659]
 ...
 [ 1.94491571 -0.00491266  0.83336054 ... -0.11266149 -0.45502658
  -1.05163511]
 [ 0.6646162  -0.38197828 -0.16853585 ...  0.18553519 -0.72776863
  -1.37242756]
 [ 1.57456702  0.36281466 -0.28422405 ...  0.11080672  2.19977951
   0.23361608]]","[[110  68]
 [107 231]]","(array([0.        , 0.38202247, 1.        ]), array([0.        , 0.68343195, 1.        ]), array([2, 1, 0]))","              precision    recall  f1-score   support

           0       0.51      0.62      0.56       178
           1       0.77      0.68      0.73       338

    accuracy                           0.66       516
   macro avg       0.64      0.65      0.64       516
weighted avg       0.68      0.66      0.67       516
",0.3391472868217055,11.713837677780276,0.6608527131782945,"(0.6608527131782945, 0.6608527131782945, None)",,0.29024169323846716,0.6608527131782945,0.6507047403763048,[0.61797753 0.68343195],0.7353669533430933,[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.51      0.62      0.68      0.56      0.65      0.42       178
          1       0.77      0.68      0.62      0.73      0.65      0.43       338

avg / total       0.68      0.66      0.64      0.67      0.65      0.42       516
",0.6608527131782945,0.6608527131782945,0.2865495227861703,0.6608527131782945
CVSbal,0,3,0.6887072339351091,0.6551899613095831,0.6685393258426966,0.6179775280898876,0.6427614487624079,0.2868837971575666,0.6432584269662921,119,110,68,59,178,178,0.650887573964497,0.6363636363636364,0.6179775280898876,0.6685393258426966,0.6340057636887607,0.6520547945205479,1.8644067796610166,1.7499999999999998,0.3314606741573034,0.6685393258426966,,0.35674157303370785,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.62      0.67      0.63      0.64      0.41       178
          1       0.64      0.67      0.62      0.65      0.64      0.42       178

avg / total       0.64      0.64      0.64      0.64      0.64      0.41       356
",,0.6432584269662921,[0.66853933 0.61797753],0.6432584269662921,"(array([0.61797753, 0.66853933]), array([0.66853933, 0.61797753]), array([178, 178], dtype=int32))","[[-1.01613035 -0.68808031 -0.28938146 ...  0.4849249  -0.44104898
  -0.71478805]
 [-1.5423486   0.73645406  0.34916872 ...  0.01845176  0.00569893
  -0.41333942]
 [-0.35835753 -0.68073734 -0.4170915  ...  0.55156392 -0.72534311
  -0.54731659]
 ...
 [ 1.94491571 -0.00491266  0.83336054 ... -0.11266149 -0.45502658
  -1.05163511]
 [ 0.6646162  -0.38197828 -0.16853585 ...  0.18553519 -0.72776863
  -1.37242756]
 [ 1.57456702  0.36281466 -0.28422405 ...  0.11080672  2.19977951
   0.23361608]]","[[110  68]
 [ 59 119]]","(array([0.        , 0.38202247, 1.        ]), array([0.        , 0.66853933, 1.        ]), array([2, 1, 0]))","              precision    recall  f1-score   support

           0       0.65      0.62      0.63       178
           1       0.64      0.67      0.65       178

    accuracy                           0.64       356
   macro avg       0.64      0.64      0.64       356
weighted avg       0.64      0.64      0.64       356
",0.3567415730337079,12.321570153873342,0.6432584269662921,"(0.6432584269662921, 0.6432584269662921, None)",,0.2868837971575666,0.6432584269662921,0.6432584269662921,[0.61797753 0.66853933],0.5911644535240042,[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.62      0.67      0.63      0.64      0.41       178
          1       0.64      0.67      0.62      0.65      0.64      0.42       178

avg / total       0.64      0.64      0.64      0.64      0.64      0.41       356
",0.6432584269662921,0.6432584269662921,0.2865168539325843,0.6432584269662921
